student_id,name,branch,current_semester,section,avg_score,attendance_rate,marks_std_dev,total_absences,subject_count,consistency_score,improvement_rate
MECH20222186,Kavya Mangat,MECH,3,B,61.82,72.03,6.8,25,6,93.2,-0.02
MECH20202187,Michael Tak,MECH,7,B,94.96,85.39,4.65,13,5,95.35,-3.53
MECH20222188,Lipika Nagy,MECH,4,B,59.67,86.16,5.1,12,6,94.9,-3.19
IT20222189,Gautam Dhaliwal,IT,3,A,61.25,78.33,10.37,19,6,89.63,4.9
CSE20232190,Lipika Bhasin,CSE,1,B,61.99,65.84,10.06,30,5,89.94,2.13
IT20222191,Niharika Menon,IT,3,C,51.12,82.64,15.7,15,6,84.3,-4.4
IT20202192,Hitesh Agate,IT,7,C,95.58,96.95,3.05,2,6,96.95,-0.16
CSE20212193,Ekta Ray,CSE,6,A,67.72,65.67,13.48,30,6,86.52,-4.13
IT20202194,Aarav Master,IT,7,B,57.8,68.23,8.56,28,6,91.44,-4.28
IT20212195,Pushti Sarin,IT,6,A,94.63,97.68,24.09,2,5,75.91,0.57
IT20232196,Anmol Saha,IT,1,B,31.9,44.15,5.67,50,5,94.33,2.67
ECE20202197,Rajata Gala,ECE,8,C,72.27,87.14,13.55,11,5,86.45,-0.14
IT20232198,Abha Bahl,IT,1,A,44.53,31.14,7.63,61,6,92.37,2.46
MECH20212199,Alka Pau,MECH,5,C,40.76,44.05,19.88,50,6,80.12,1.19
MECH20202200,Yuvraj Palla,MECH,7,C,58.71,79.35,5.65,18,6,94.35,-0.13
ECE20212201,Unnati Jayaraman,ECE,5,B,66.21,87.12,13.2,11,6,86.8,3.47
IT20202202,Ekani Kala,IT,7,A,51.83,75.97,10.92,21,6,89.08,1.09
CIVIL20222203,Reyansh Bhatt,CIVIL,4,B,60.36,73.35,11.81,23,5,88.19,2.26
IT20212204,Xavier Karan,IT,6,A,61.36,76.05,9.03,21,6,90.97,-5.0
CSE20212205,Yashoda Dhawan,CSE,6,C,89.22,95.15,6.8,4,5,93.2,0.17
ECE20232206,Nicholas Borah,ECE,1,A,86.39,97.48,2.53,2,5,97.47,2.79
IT20202207,Wyatt Keer,IT,8,A,51.71,66.12,12.11,30,5,87.89,3.47
CIVIL20222208,Bina Bawa,CIVIL,3,B,27.13,33.91,16.96,59,5,83.04,-2.28
IT20202209,Saksham Chawla,IT,8,C,59.21,61.13,11.43,34,6,88.57,0.77
ECE20232210,Watika Mani,ECE,2,A,39.38,60.24,16.15,35,5,83.85,-3.28
CSE20222211,Nathaniel Raj,CSE,4,C,55.21,33.71,9.72,59,6,90.28,-2.58
IT20202212,Anay Chandran,IT,8,C,60.15,64.69,6.89,31,5,93.11,-4.82
IT20232213,Chameli Rajagopalan,IT,1,C,83.37,93.51,5.86,5,5,94.14,-4.97
ECE20212214,Janaki Natt,ECE,6,C,45.84,39.6,16.87,54,5,83.13,1.0
ECE20202215,Gaurika Lalla,ECE,7,B,70.21,60.12,11.57,35,5,88.43,-0.74
IT20222216,Pushti Nayar,IT,3,A,79.95,98.35,6.43,1,6,93.57,-0.63
CIVIL20202217,Gauri Sami,CIVIL,7,A,35.4,60.42,11.83,35,6,88.17,-2.66
IT20222218,Reva Dhar,IT,3,C,67.36,48.35,17.26,46,6,82.74,2.15
IT20212219,Januja Rau,IT,6,A,26.52,76.28,20.24,21,5,79.76,1.87
IT20222220,Jeremiah Sehgal,IT,4,C,87.13,94.86,3.55,4,5,96.45,-4.95
ECE20222221,Tara Sheth,ECE,3,B,83.55,95.25,4.82,4,5,95.18,-1.75
CIVIL20222222,Zaid Raja,CIVIL,4,A,87.46,93.19,7.18,6,5,92.82,4.81
MECH20222223,Tanay Pau,MECH,3,A,32.09,50.2,19.04,44,5,80.96,4.33
CIVIL20232224,Tripti Sharma,CIVIL,2,C,89.21,86.44,5.38,12,6,94.62,1.63
CSE20212225,Aryan Kumer,CSE,6,B,46.09,39.29,6.25,54,6,93.75,4.35
CSE20212226,Dhriti Mandal,CSE,5,A,45.81,63.41,7.47,32,6,92.53,-4.77
CSE20232227,Ladli Saraf,CSE,2,A,77.95,96.47,7.79,3,6,92.21,4.71
CSE20232228,Sachi Amble,CSE,2,B,75.19,92.72,5.88,6,6,94.12,-0.63
CSE20232229,Vihaan Badal,CSE,1,A,71.85,79.12,9.95,18,6,90.05,-1.99
CIVIL20232230,Warjas Pandey,CIVIL,1,B,55.9,69.72,5.62,27,6,94.38,-1.11
IT20222231,Urvashi Dayal,IT,4,B,37.8,36.12,10.16,57,5,89.84,-0.59
CSE20232232,Kavya Bahri,CSE,2,B,88.6,81.01,16.96,17,5,83.04,4.99
CIVIL20222233,Chaitanya Buch,CIVIL,3,A,54.44,85.41,10.26,13,5,89.74,-3.39
ECE20222234,Anya Bath,ECE,4,C,64.78,67.35,14.26,29,6,85.74,-2.05
MECH20212235,Vidhi Natarajan,MECH,5,C,78.39,91.37,7.63,7,5,92.37,3.07
MECH20222236,Ayaan Dutta,MECH,3,C,43.4,59.22,20.24,36,6,79.76,1.36
IT20222237,Isha Dutt,IT,3,C,59.7,76.1,12.91,21,6,87.09,-1.07
CSE20212238,Niharika Lata,CSE,6,A,36.2,53.54,17.93,41,6,82.07,-1.91
CIVIL20222239,Zehaan Vasa,CIVIL,4,A,85.53,95.86,4.65,3,5,95.35,0.75
IT20222240,Ikshita Bassi,IT,4,C,52.13,70.89,6.15,26,5,93.85,0.95
IT20202241,Upkaar Basu,IT,8,C,84.49,94.85,4.06,4,5,95.94,-4.5
CIVIL20232242,Vedika Jain,CIVIL,2,B,66.35,76.51,14.26,21,5,85.74,2.16
IT20212243,Nakul Dada,IT,6,C,74.9,76.6,12.93,21,6,87.07,3.26
CSE20222244,Chanchal Kumer,CSE,4,C,65.92,62.58,13.27,33,6,86.73,1.08
CIVIL20232245,Kala Bansal,CIVIL,2,A,43.25,44.64,6.46,49,5,93.54,-0.45
ECE20202246,Laksh Vasa,ECE,8,C,56.72,74.39,12.84,23,6,87.16,4.56
ECE20202247,Teerth Mander,ECE,7,B,94.32,87.5,7.04,11,6,92.96,-1.32
CSE20232248,Vasana Salvi,CSE,1,C,93.27,59.18,5.5,36,5,94.5,-3.53
ECE20232249,Arjun Vaidya,ECE,2,A,24.26,81.81,6.43,16,5,93.57,-4.75
IT20202250,Amol Ratti,IT,7,B,73.13,84.1,14.88,14,6,85.12,3.62
IT20232251,Tanvi Modi,IT,2,B,88.28,33.04,17.0,60,5,83.0,-3.42
MECH20232252,Leena Taneja,MECH,2,B,68.96,72.67,7.76,24,5,92.24,-3.56
MECH20232253,Ekta Gara,MECH,1,A,65.56,64.55,11.08,31,5,88.92,-4.73
ECE20212254,Wakeeta Varma,ECE,6,B,52.8,75.81,16.25,21,6,83.75,1.44
CIVIL20232255,Geetika Chokshi,CIVIL,1,B,22.23,55.42,8.74,40,5,91.26,4.71
ECE20222256,Triveni Sathe,ECE,3,A,43.39,33.06,10.02,60,6,89.98,-0.82
MECH20232257,Avni Chacko,MECH,1,B,32.12,47.34,8.19,47,6,91.81,1.12
CIVIL20202258,Indira Majumdar,CIVIL,7,C,66.03,64.67,10.64,31,5,89.36,-1.0
CSE20232259,Madhav Choudhury,CSE,2,B,24.85,32.85,19.0,60,6,81.0,3.53
CSE20202260,Gabriel Garde,CSE,8,B,70.1,84.82,8.27,13,5,91.73,2.18
IT20202261,Charita Sawhney,IT,7,A,51.71,83.21,11.76,15,5,88.24,-2.42
ECE20202262,Unnati Chandra,ECE,8,B,79.94,45.78,17.71,48,6,82.29,4.33
MECH20212263,Chaman Bahl,MECH,5,C,31.68,32.81,19.46,60,5,80.54,-4.46
CIVIL20222264,Osha Gill,CIVIL,4,C,82.34,95.2,6.65,4,5,93.35,3.8
CSE20232265,Azaan Madan,CSE,2,A,89.97,93.78,4.99,5,5,95.01,2.59
IT20212266,Sai Merchant,IT,5,B,34.27,40.25,6.16,53,5,93.84,4.53
CIVIL20202267,Hredhaan Kumar,CIVIL,7,A,43.33,45.99,18.76,48,6,81.24,4.5
CSE20212268,Anya Panchal,CSE,5,C,24.28,63.17,10.17,33,6,89.83,-1.46
CSE20202269,Tamanna Manne,CSE,8,C,57.21,76.33,8.55,21,6,91.45,1.42
MECH20202270,Balveer Tiwari,MECH,8,A,50.15,69.18,14.37,27,6,85.63,2.58
ECE20212271,Fariq Jayaraman,ECE,6,B,69.9,74.24,12.4,23,6,87.6,-1.28
ECE20232272,Ayush Divan,ECE,2,A,46.48,59.56,6.37,36,5,93.63,-4.33
CIVIL20232273,Yagnesh Kade,CIVIL,1,B,51.65,63.5,6.52,32,5,93.48,2.01
ECE20212274,Luke Agrawal,ECE,5,A,50.53,61.88,10.47,34,5,89.53,2.73
CSE20232275,Neel Konda,CSE,1,C,81.23,92.05,7.59,7,6,92.41,1.49
CIVIL20222276,Dayita Sachdev,CIVIL,4,B,29.63,47.92,15.26,46,5,84.74,-4.31
MECH20202277,Arin Amble,MECH,7,A,74.87,67.7,7.61,29,5,92.39,-1.28
IT20212278,Anika Banerjee,IT,6,B,35.49,47.0,19.44,47,6,80.56,-3.44
CIVIL20202279,Aachal Shah,CIVIL,7,B,33.33,33.31,5.08,60,5,94.92,3.37
CIVIL20212280,Vidhi Ramaswamy,CIVIL,6,B,60.84,67.95,11.23,28,6,88.77,-2.67
ECE20212281,Manan Gala,ECE,5,B,63.06,63.22,8.23,33,6,91.77,-1.57
MECH20202282,Amol Pandya,MECH,8,C,85.14,90.29,4.3,8,5,95.7,1.72
ECE20202283,Leela Swamy,ECE,8,A,71.6,72.87,5.56,24,5,94.44,3.94
IT20222284,Hemal Batra,IT,3,B,69.16,78.8,14.08,19,5,85.92,-2.83
CIVIL20202285,Manan Chander,CIVIL,8,B,51.22,79.66,12.34,18,6,87.66,-4.57
IT20202286,Hitesh Pradhan,IT,8,C,81.4,41.69,18.26,52,6,81.74,-1.79
CSE20212287,Jagdish Mukherjee,CSE,5,A,64.15,76.97,5.63,20,5,94.37,-1.81
IT20222288,Ucchal Krish,IT,4,A,61.37,74.82,11.47,22,6,88.53,0.32
CIVIL20222289,Ayaan Thaman,CIVIL,4,C,53.08,78.11,5.68,19,6,94.32,0.98
MECH20232290,Eta Batta,MECH,2,C,70.7,89.42,9.36,9,6,90.64,-4.6
ECE20202291,Akshay Lalla,ECE,8,A,63.55,85.4,12.93,13,5,87.07,2.38
MECH20222292,Yatan Prakash,MECH,3,C,27.93,46.15,16.24,48,5,83.76,-3.6
IT20202293,Aarush Kota,IT,7,A,74.65,82.28,9.63,15,5,90.37,-2.51
MECH20232294,Jackson Amble,MECH,2,B,22.4,63.17,15.42,33,6,84.58,-2.84
CIVIL20222295,Ayush Kade,CIVIL,3,A,84.82,99.82,3.78,0,5,96.22,-4.45
MECH20202296,Elijah Lata,MECH,8,A,61.48,76.17,17.91,21,5,82.09,-2.03
CSE20232297,Caleb Sethi,CSE,1,A,56.59,67.88,7.6,28,5,92.4,1.18
MECH20212298,Sarthak Sha,MECH,5,A,82.48,85.54,4.4,13,6,95.6,-1.14
MECH20222299,Faris Brahmbhatt,MECH,4,C,26.62,57.46,16.91,38,5,83.09,2.74
MECH20232300,Chaman Vaidya,MECH,1,C,53.6,69.79,13.23,27,5,86.77,2.78
ECE20202301,Orinder Bassi,ECE,7,A,27.01,31.66,19.99,61,5,80.01,-2.61
MECH20232302,Maanas Dutt,MECH,1,B,62.82,76.76,9.06,20,6,90.94,3.17
ECE20212303,Vasatika Yogi,ECE,5,C,64.55,80.54,8.53,17,6,91.47,3.59
IT20202304,Fiyaz Devan,IT,7,B,51.08,62.37,7.51,33,6,92.49,0.86
IT20202305,Nitara Sarraf,IT,7,C,38.63,40.72,19.56,53,5,80.44,-0.69
MECH20232306,Girindra Pathak,MECH,2,C,88.57,91.22,2.4,7,5,97.6,-2.16
IT20232307,Omya Balay,IT,1,A,44.3,37.57,16.1,56,5,83.9,-0.38
MECH20232308,Imaran Sandal,MECH,2,A,36.18,39.08,8.1,54,6,91.9,1.3
ECE20212309,Nirja Uppal,ECE,5,A,53.26,80.17,12.87,17,6,87.13,-4.84
CSE20202310,Advay Pall,CSE,8,B,24.07,47.0,14.32,47,6,85.68,-5.0
IT20232311,Max Bahri,IT,2,B,47.91,41.81,12.76,52,6,87.24,-3.51
CSE20212312,Janani Sarkar,CSE,5,A,35.65,37.83,6.26,55,6,93.74,-1.07
MECH20212313,Zayyan Madan,MECH,6,B,69.64,89.09,8.31,9,6,91.69,1.09
CSE20212314,Charvi Parikh,CSE,6,B,57.75,73.95,9.2,23,5,90.8,-3.43
IT20202315,Ati Raman,IT,8,B,67.05,70.86,6.23,26,5,93.77,0.27
CSE20202316,Lucky Prabhu,CSE,8,A,56.18,76.31,9.85,21,5,90.15,-2.14
CIVIL20212317,Meghana Karpe,CIVIL,6,B,67.49,65.84,13.93,30,6,86.07,3.29
ECE20212318,Netra Muni,ECE,5,B,81.31,94.12,3.43,5,5,96.57,1.86
CIVIL20222319,Aditya Atwal,CIVIL,4,B,44.99,37.78,9.67,55,6,90.33,-1.58
ECE20202320,Baghyawati Shan,ECE,7,C,46.8,79.28,12.61,18,6,87.39,0.14
CIVIL20212321,Bakhshi More,CIVIL,5,C,81.33,98.33,4.16,1,5,95.84,1.25
CIVIL20222322,Chameli Narayan,CIVIL,3,C,69.28,61.32,8.08,34,5,91.92,-2.54
ECE20202323,Ayushman Comar,ECE,7,A,20.09,60.63,19.32,35,5,80.68,-1.65
CIVIL20202324,Charvi Dayal,CIVIL,7,A,21.02,33.77,8.15,59,5,91.85,-1.2
IT20232325,Ladli Brahmbhatt,IT,1,B,53.9,77.03,14.06,20,5,85.94,0.85
MECH20232326,Simon Khurana,MECH,2,C,58.82,74.91,13.99,22,5,86.01,4.41
IT20212327,Xiti Atwal,IT,5,B,59.24,93.41,2.77,5,6,97.23,-2.65
CIVIL20212328,Qabil Lanka,CIVIL,6,C,84.14,92.96,4.43,6,6,95.57,-2.23
CIVIL20202329,Zehaan Deep,CIVIL,7,B,65.01,89.38,13.58,9,6,86.42,3.16
CIVIL20232330,Kala Saini,CIVIL,1,B,74.89,83.01,8.48,15,5,91.52,-1.29
ECE20212331,Wriddhish Choudhury,ECE,5,B,55.1,77.86,10.5,19,6,89.5,-0.01
IT20202332,Neel Kannan,IT,7,A,61.03,80.2,8.15,17,5,91.85,0.24
ECE20232333,Sachi Viswanathan,ECE,1,A,55.76,85.07,11.44,13,5,88.56,-2.29
CSE20232334,Harinakshi Sangha,CSE,1,C,29.08,46.72,11.97,47,6,88.03,0.63
MECH20212335,Farhan Bava,MECH,5,A,81.42,98.29,7.03,1,5,92.97,0.45
IT20232336,Radha Bath,IT,2,A,60.9,61.25,13.8,34,6,86.2,3.34
CSE20232337,Mahika Parsa,CSE,2,C,89.08,94.26,6.66,5,5,93.34,2.88
MECH20202338,Nicholas Bahri,MECH,7,C,94.33,92.35,4.19,6,6,95.81,-3.42
CSE20202339,Anay Wali,CSE,7,A,84.68,91.2,3.05,7,6,96.95,3.82
ECE20222340,Ladli Balay,ECE,3,B,63.76,60.71,10.25,35,6,89.75,4.47
ECE20202341,Sudiksha Chhabra,ECE,7,B,64.93,83.66,8.0,14,5,92.0,-3.25
CIVIL20222342,Imaran Thakur,CIVIL,4,A,77.67,99.69,4.23,0,5,95.77,-3.2
MECH20232343,Ekbal Bava,MECH,2,B,58.31,87.78,5.64,10,5,94.36,-0.96
CSE20212344,Leela Manda,CSE,6,A,50.28,31.19,8.9,61,5,91.1,2.97
CSE20202345,Upma More,CSE,7,A,71.47,81.26,11.74,16,5,88.26,-3.34
MECH20202346,Samaksh Nadkarni,MECH,7,C,73.22,40.21,6.42,53,5,93.58,-4.3
ECE20232347,Anita Chauhan,ECE,2,C,29.88,58.65,10.27,37,6,89.73,4.2
MECH20212348,Alka Agate,MECH,6,B,69.05,97.74,23.03,2,6,76.97,-4.21
CIVIL20202349,Vansha Ramanathan,CIVIL,8,B,66.26,70.7,11.6,26,5,88.4,0.75
MECH20222350,Faraj Nadkarni,MECH,4,A,63.6,82.61,9.11,15,6,90.89,-2.48
MECH20222351,Nirja Sethi,MECH,4,C,33.82,61.51,9.36,34,5,90.64,-0.16
MECH20212352,Rayaan Lad,MECH,6,B,54.15,82.37,22.19,15,5,77.81,2.22
MECH20232353,Yatan Garg,MECH,1,A,37.5,62.23,18.13,33,6,81.87,1.14
CIVIL20232354,Mekhala Vora,CIVIL,1,A,72.0,82.71,14.99,15,6,85.01,-3.15
IT20232355,Lohit Sharaf,IT,2,A,23.67,59.2,10.54,36,6,89.46,3.05
MECH20232356,Mohini Chatterjee,MECH,2,A,94.5,88.43,5.99,10,5,94.01,-2.2
CIVIL20202357,Jeevika Sarkar,CIVIL,7,C,91.8,97.4,3.4,2,5,96.6,-0.26
ECE20202358,Pahal Bumb,ECE,8,A,44.7,32.56,8.68,60,5,91.32,0.98
CSE20222359,Kalpit Gandhi,CSE,3,A,54.2,70.61,14.73,26,5,85.27,1.95
CSE20202360,Nicholas Bumb,CSE,8,C,74.76,84.73,8.58,13,5,91.42,-0.87
MECH20212361,Warda Din,MECH,6,A,60.17,67.6,13.77,29,6,86.23,-1.84
CIVIL20232362,Aditya Dutt,CIVIL,2,B,67.54,64.27,8.3,32,5,91.7,-3.08
ECE20202363,Darsh Bose,ECE,8,B,73.85,66.02,3.41,30,6,96.59,-2.48
CSE20232364,Sudiksha Bhatt,CSE,2,A,45.94,50.99,14.41,44,6,85.59,3.1
IT20212365,Upasna Raja,IT,5,A,88.88,85.93,2.58,12,6,97.42,4.56
MECH20232366,Orinder Patil,MECH,2,C,66.86,63.95,2.02,32,6,97.98,4.75
CIVIL20212367,Lakshit Tank,CIVIL,5,B,91.62,85.99,2.44,12,5,97.56,3.87
MECH20212368,Falguni Bahri,MECH,6,B,83.66,88.52,7.25,10,6,92.75,-4.86
ECE20212369,Teerth Devi,ECE,6,B,97.17,88.15,7.33,10,6,92.67,3.23
ECE20222370,Pooja Sarraf,ECE,4,C,67.5,86.63,7.64,12,5,92.36,4.14
CSE20212371,Chandresh Saran,CSE,5,B,53.13,63.74,7.66,32,6,92.34,-0.55
CSE20232372,Matthew Batta,CSE,1,B,92.51,92.81,4.61,6,5,95.39,3.21
MECH20212373,Harshil Chatterjee,MECH,5,C,58.38,84.77,13.05,13,6,86.95,-1.28
CIVIL20232374,Baghyawati Baria,CIVIL,1,A,43.81,31.25,18.05,61,5,81.95,2.0
IT20222375,Zayyan Samra,IT,3,B,31.46,59.78,10.91,36,5,89.09,1.17
CIVIL20212376,Upkaar Chandran,CIVIL,6,B,29.97,34.97,12.38,58,5,87.62,-4.81
CSE20212377,Anita Mohan,CSE,5,C,54.79,81.34,10.4,16,6,89.6,-1.58
ECE20232378,Rachit Khanna,ECE,1,A,44.1,40.17,8.28,53,5,91.72,1.56
IT20222379,Sathvik Maharaj,IT,3,C,63.26,72.79,14.36,24,5,85.64,4.42
CSE20222380,Radha Khalsa,CSE,3,B,64.22,77.13,11.08,20,5,88.92,-4.17
IT20222381,Harinakshi Chaudhuri,IT,3,B,72.47,65.95,14.35,30,6,85.65,-1.46
MECH20222382,Ucchal Char,MECH,4,C,92.27,94.7,3.48,4,6,96.52,-1.23
IT20232383,Chaitaly Kar,IT,2,B,91.33,92.54,3.6,6,5,96.4,-2.42
IT20212384,Devika Bal,IT,6,A,66.45,65.56,8.26,30,5,91.74,4.14
CSE20232385,Nidhi Chander,CSE,2,A,31.94,56.53,17.57,39,5,82.43,-2.47
IT20222386,Neelima Sarin,IT,4,B,58.77,65.51,6.28,31,5,93.72,-4.37
ECE20232387,Abhimanyu Dugal,ECE,1,A,69.39,86.68,6.28,11,5,93.72,-1.56
ECE20212388,Zashil Srinivas,ECE,6,B,35.39,82.96,19.93,15,6,80.07,0.08
IT20232389,Chakradhar Sanghvi,IT,2,A,55.75,78.59,12.97,19,6,87.03,-2.12
CSE20222390,Vaishnavi Dada,CSE,3,A,45.86,37.33,11.48,56,6,88.52,1.88
MECH20202391,Wridesh Varkey,MECH,7,A,81.18,87.86,6.73,10,5,93.27,-4.9
CSE20212392,Chanakya Bhandari,CSE,6,A,51.41,66.46,12.2,30,6,87.8,-1.51
CSE20222393,Sneha Keer,CSE,3,B,29.83,47.08,14.64,47,6,85.36,-0.84
CSE20212394,Ridhi Comar,CSE,5,B,28.54,97.61,22.36,2,5,77.64,-1.12
MECH20202395,Daksh Iyer,MECH,8,C,23.6,53.25,17.56,42,5,82.44,1.83
MECH20202396,Eesha Pal,MECH,7,C,56.64,70.58,5.84,26,6,94.16,-4.65
CSE20212397,Bina Choudhary,CSE,5,A,56.01,63.18,8.61,33,6,91.39,4.96
MECH20222398,Reyansh Samra,MECH,3,C,52.78,86.8,10.24,11,5,89.76,2.73
CSE20232399,Lekha Mall,CSE,2,A,85.37,89.64,5.06,9,5,94.94,-3.89
ECE20232400,Neel Rastogi,ECE,1,C,79.23,95.38,4.22,4,6,95.78,0.41
IT20232401,Girindra Bath,IT,2,B,51.97,95.65,4.84,3,5,95.16,-3.48
MECH20212402,Anthony Khalsa,MECH,6,C,62.18,89.14,9.82,9,5,90.18,-2.42
IT20212403,Ansh Mallick,IT,5,B,72.98,68.63,13.71,28,5,86.29,1.17
CSE20212404,Eshana Yogi,CSE,5,A,54.63,64.38,9.01,32,5,90.99,-3.3
CSE20202405,Chakrika Hayer,CSE,8,C,45.36,34.86,7.29,58,6,92.71,2.35
CIVIL20232406,Utkarsh Kala,CIVIL,2,B,27.61,46.47,11.05,48,6,88.95,-1.24
CSE20222407,Chaitanya Hari,CSE,4,C,62.33,79.37,9.08,18,6,90.92,-4.02
MECH20202408,Gunbir Gola,MECH,8,C,55.65,86.15,13.1,12,5,86.9,-0.85
CSE20202409,Anusha Dugar,CSE,8,B,52.37,70.91,13.78,26,6,86.22,3.8
ECE20222410,Ubika Khurana,ECE,3,A,71.35,71.08,12.13,26,5,87.87,-0.36
IT20212411,Yuvraj Date,IT,6,A,62.73,82.92,13.28,15,5,86.72,3.7
CSE20232412,Reyansh Singhal,CSE,2,B,33.16,60.09,9.27,35,6,90.73,1.89
CIVIL20202413,Dayita Date,CIVIL,8,C,59.12,78.2,6.3,19,6,93.7,-4.83
CSE20232414,Lakshit Pillay,CSE,1,A,97.88,85.44,4.44,13,6,95.56,2.01
CSE20232415,Gagan Bir,CSE,1,B,69.51,83.12,13.64,15,6,86.36,-2.14
CIVIL20232416,Yoshita Nagi,CIVIL,2,C,70.1,83.34,8.42,14,5,91.58,-2.3
IT20202417,Dominic Sandhu,IT,7,C,79.22,97.07,4.08,2,5,95.92,0.78
ECE20212418,Lohit Agate,ECE,5,A,34.7,59.04,16.32,36,6,83.68,-0.64
ECE20232419,Isha Jain,ECE,1,C,96.63,88.45,3.98,10,6,96.02,-2.33
IT20202420,Dominic Rege,IT,8,C,54.54,82.93,9.75,15,5,90.25,0.77
MECH20222421,Chameli Biswas,MECH,3,A,54.45,74.96,12.92,22,5,87.08,-2.04
CSE20212422,Advika Ahluwalia,CSE,6,C,59.74,87.39,3.71,11,6,96.29,-1.82
IT20232423,Ekbal Lal,IT,2,C,77.48,86.14,5.45,12,6,94.55,-0.66
MECH20202424,Arjun Ramesh,MECH,7,C,53.66,76.54,6.26,21,5,93.74,-4.09
ECE20232425,Hemangini Agrawal,ECE,2,B,65.9,80.63,12.27,17,5,87.73,4.59
CSE20232426,Dayita Saran,CSE,1,A,73.3,60.35,8.25,35,6,91.75,2.46
CSE20232427,Maya Parmar,CSE,1,B,24.6,63.05,17.85,33,6,82.15,4.56
IT20202428,Advay Barad,IT,8,B,33.21,57.76,9.74,38,5,90.26,2.52
ECE20232429,Varenya Sane,ECE,2,A,50.77,88.95,11.51,9,6,88.49,-1.38
CSE20202430,Anya Sehgal,CSE,7,A,90.55,85.48,6.7,13,5,93.3,-1.59
CIVIL20232431,Forum Kale,CIVIL,2,B,63.28,75.51,7.95,22,6,92.05,4.83
IT20232432,Wridesh Wable,IT,1,B,64.12,70.22,10.43,26,5,89.57,-3.59
CSE20202433,Aarini Apte,CSE,7,C,61.85,61.32,8.25,34,5,91.75,3.55
IT20212434,Vrishti Nayar,IT,5,C,61.63,77.03,13.86,20,5,86.14,-1.21
MECH20232435,Aarnav Iyer,MECH,2,B,46.84,46.64,17.91,48,5,82.09,-4.24
MECH20222436,Unnati Narayan,MECH,4,B,54.07,70.1,12.35,26,5,87.65,-1.22
MECH20232437,Yauvani Peri,MECH,2,A,87.76,98.26,6.28,1,6,93.72,0.71
MECH20222438,Riya Chana,MECH,3,C,42.14,32.5,18.8,60,6,81.2,4.92
CIVIL20222439,Neha Menon,CIVIL,4,B,72.01,66.02,6.02,30,5,93.98,-1.46
ECE20202440,Nirja Sachdeva,ECE,7,A,76.67,95.81,3.96,3,5,96.04,-4.42
IT20222441,Yashodhara Rajagopalan,IT,3,A,78.8,96.15,2.19,3,6,97.81,-3.27
ECE20212442,Amaira Bumb,ECE,6,B,52.3,93.82,11.39,5,5,88.61,0.84
ECE20202443,Vedhika Bala,ECE,8,B,63.06,63.79,10.71,32,5,89.29,1.13
CIVIL20232444,George Mall,CIVIL,2,C,91.49,99.79,4.93,0,6,95.07,-1.04
MECH20212445,Ikbal Nair,MECH,5,C,37.26,33.04,8.92,60,5,91.08,-2.45
MECH20222446,Faraj Hegde,MECH,3,A,49.46,41.51,13.89,52,6,86.11,-4.44
IT20202447,Devika Bajaj,IT,7,C,93.36,92.91,7.47,6,5,92.53,3.46
ECE20232448,Matthew Oza,ECE,2,B,52.79,84.12,14.44,14,5,85.56,-1.1
CSE20222449,Bhavika Kapadia,CSE,4,C,88.72,97.8,4.37,1,5,95.63,-1.24
ECE20202450,Varsha Tank,ECE,7,B,31.91,38.29,16.22,55,5,83.78,-2.72
IT20202451,Bahadurjit Barman,IT,8,A,83.69,99.63,2.4,0,5,97.6,-2.44
CSE20212452,Libni Chaudhry,CSE,6,C,46.84,98.53,24.73,1,5,75.27,4.46
ECE20212453,Chandresh Bir,ECE,5,B,88.37,95.83,2.67,3,5,97.33,-1.47
MECH20202454,Gayathri Edwin,MECH,7,C,64.73,64.84,9.89,31,5,90.11,-0.42
MECH20222455,Jeremiah Lanka,MECH,3,B,58.59,77.59,10.06,20,5,89.94,0.41
ECE20232456,Yoshita Sampath,ECE,2,A,72.96,84.26,13.39,14,5,86.61,4.65
CIVIL20222457,Udant Suresh,CIVIL,4,B,62.1,86.23,6.32,12,5,93.68,-1.8
MECH20212458,Maanav Sandhu,MECH,5,B,78.21,91.02,3.58,8,6,96.42,0.5
ECE20222459,Yadavi Cherian,ECE,3,B,24.18,45.08,13.14,49,6,86.86,-2.74
CSE20232460,Qasim Manne,CSE,2,A,46.88,36.11,8.22,57,6,91.78,3.26
ECE20222461,Vaishnavi Desai,ECE,3,B,40.7,59.31,8.01,36,6,91.99,3.67
MECH20212462,Nilima Parikh,MECH,5,B,71.5,89.08,5.14,9,6,94.86,1.08
IT20202463,Udarsh Dhaliwal,IT,8,C,37.12,42.56,8.85,51,6,91.15,-4.8
MECH20232464,Megha Ramaswamy,MECH,2,A,20.16,47.66,12.53,47,6,87.47,-4.85
CSE20202465,Anthony Agarwal,CSE,7,C,73.86,72.64,7.76,24,5,92.24,-1.29
IT20222466,Qasim Gaba,IT,4,C,66.04,74.42,9.71,23,5,90.29,0.81
ECE20202467,Upasna Gara,ECE,7,A,68.04,89.9,14.88,9,6,85.12,2.54
CSE20212468,Victor Bumb,CSE,6,C,62.31,87.92,13.55,10,5,86.45,-1.09
ECE20212469,Damyanti Balakrishnan,ECE,6,B,68.39,71.27,11.36,25,5,88.64,0.32
MECH20202470,Deepa Narain,MECH,7,A,72.69,82.28,10.43,15,5,89.57,4.24
